avaliacao_id,cliente_id,hospedagem_id,nota,comentario
4101,4101,29,3,"Maravilhosa atendimento.
"
4102,4102,35,4,"Confortável limpeza.
"
4103,4103,13,2,"Incrível limpeza.
"
4104,4104,28,5,"Agradável serviços.
"
4105,4105,31,4,"Maravilhosa limpeza.
"
4106,4106,25,3,"Maravilhosa limpeza.
"
4107,4107,33,1,"Agradável localização.
"
4108,4108,5,5,"Agradável atendimento.
"
4109,4109,29,2,"Confortável infraestrutura.
"
411,411,5,4,"Maravilhosa localização.
"
4110,4110,39,1,"Incrível infraestrutura.
"
4111,4111,28,4,"Maravilhosa infraestrutura.
"
4112,4112,5,5,"Confortável localização.
"
4113,4113,19,5,"Excelente limpeza.
"
4114,4114,32,5,"Incrível infraestrutura.
"
4115,4115,25,1,"Maravilhosa localização.
"
4116,4116,29,3,"Excelente atendimento.
"
4117,4117,29,2,"Maravilhosa localização.
"
4118,4118,39,1,"Agradável serviços.
"
4119,4119,32,4,"Excelente serviços.
"
412,412,2,4,"Incrível infraestrutura.
"
4120,4120,31,1,"Incrível localização.
"
4121,4121,24,5,"Excelente atendimento.
"
4122,4122,19,3,"Agradável infraestrutura.
"
4123,4123,32,3,"Excelente serviços.
"
4124,4124,28,2,"Confortável atendimento.
"
4125,4125,23,2,"Ótima serviços.
"
4126,4126,17,5,"Excelente infraestrutura.
"
4127,4127,18,4,"Incrível localização.
"
4128,4128,22,2,"Incrível serviços.
"
4129,4129,28,5,"Ótima serviços.
"
413,413,3,1,"Incrível limpeza.
"
4130,4130,24,2,"Maravilhosa localização.
"
4131,4131,15,5,"Confortável atendimento.
"
4132,4132,34,3,"Agradável atendimento.
"
4133,4133,24,2,"Agradável limpeza.
"
4134,4134,33,3,"Incrível atendimento.
"
4135,4135,31,2,"Incrível limpeza.
"
4136,4136,32,4,"Confortável localização.
"
4137,4137,27,5,"Confortável limpeza.
"
4138,4138,17,4,"Ótima localização.
"
4139,4139,8,2,"Excelente infraestrutura.
"
414,414,5,5,"Ótima serviços.
"
4140,4140,31,4,"Confortável atendimento.
"
4141,4141,31,2,"Excelente infraestrutura.
"
4142,4142,16,3,"Maravilhosa localização.
"
4143,4143,13,4,"Ótima localização.
"
4144,4144,34,5,"Confortável atendimento.
"
4145,4145,28,2,"Agradável serviços.
"
4146,4146,15,1,"Maravilhosa limpeza.
"
4147,4147,26,2,"Ótima limpeza.
"
4148,4148,33,1,"Confortável infraestrutura.
"
4149,4149,30,3,"Confortável infraestrutura.
"
415,415,4,2,"Confortável limpeza.
"
4150,4150,15,4,"Agradável localização.
"
4151,4151,29,3,"Incrível infraestrutura.
"
4152,4152,20,1,"Ótima infraestrutura.
"
4153,4153,30,2,"Agradável serviços.
"
4154,4154,40,1,"Maravilhosa localização.
"
4155,4155,1,2,"Agradável localização.
"
4156,4156,36,5,"Maravilhosa limpeza.
"
4157,4157,35,3,"Confortável localização.
"
4158,4158,28,3,"Confortável atendimento.
"
4159,4159,28,1,"Agradável infraestrutura.
"
416,416,1,2,"Agradável infraestrutura.
"
4160,4160,30,4,"Ótima infraestrutura.
"
4161,4161,19,4,"Excelente infraestrutura.
"
4162,4162,30,2,"Agradável serviços.
"
4163,4163,32,1,"Incrível serviços.
"
4164,4164,32,3,"Incrível infraestrutura.
"
4165,4165,29,4,"Maravilhosa serviços.
"
4166,4166,21,4,"Incrível localização.
"
4167,4167,24,2,"Excelente limpeza.
"
4168,4168,23,3,"Confortável limpeza.
"
4169,4169,22,5,"Confortável serviços.
"
417,417,5,1,"Agradável serviços.
"
4170,4170,34,4,"Confortável serviços.
"
4171,4171,37,2,"Confortável limpeza.
"
4172,4172,26,3,"Ótima limpeza.
"
4173,4173,29,5,"Agradável atendimento.
"
4174,4174,26,5,"Confortável limpeza.
"
4175,4175,7,4,"Ótima localização.
"
4176,4176,29,2,"Confortável localização.
"
4177,4177,29,4,"Maravilhosa serviços.
"
4178,4178,22,5,"Agradável serviços.
"
4179,4179,31,2,"Agradável localização.
"
418,418,1,4,"Maravilhosa serviços.
"
4180,4180,1,2,"Confortável serviços.
"
4181,4181,33,1,"Incrível localização.
"
4182,4182,33,1,"Maravilhosa serviços.
"
4183,4183,13,4,"Incrível limpeza.
"
4184,4184,28,4,"Incrível localização.
"
4185,4185,13,5,"Excelente serviços.
"
4186,4186,32,1,"Excelente serviços.
"
4187,4187,29,1,"Agradável infraestrutura.
"
4188,4188,21,5,"Incrível localização.
"
4189,4189,29,5,"Incrível localização.
"
419,419,6,1,"Agradável infraestrutura.
"
4190,4190,33,2,"Excelente serviços.
"
4191,4191,32,5,"Confortável serviços.
"
4192,4192,31,2,"Agradável atendimento.
"
4193,4193,20,5,"Ótima infraestrutura.
"
4194,4194,28,1,"Maravilhosa limpeza.
"
4195,4195,26,2,"Incrível localização.
"
4196,4196,35,5,"Incrível limpeza.
"
4197,4197,22,3,"Incrível infraestrutura.
"
4198,4198,26,3,"Maravilhosa atendimento.
"
4199,4199,28,5,"Ótima atendimento.
"
42,42,2,5,"Ótima serviços.
"
420,420,5,3,"Excelente limpeza.
"
4200,4200,31,3,"Agradável infraestrutura.
"
4201,4201,30,2,"Confortável atendimento.
"
4202,4202,27,2,"Agradável serviços.
"
4203,4203,15,1,"Ótima limpeza.
"
4204,4204,32,5,"Confortável serviços.
"
4205,4205,29,5,"Ótima serviços.
"
4206,4206,11,2,"Agradável localização.
"
4207,4207,14,4,"Maravilhosa infraestrutura.
"
4208,4208,28,3,"Excelente atendimento.
"
4209,4209,30,4,"Incrível limpeza.
"
421,421,5,1,"Agradável serviços.
"
4210,4210,25,5,"Confortável limpeza.
"
4211,4211,15,5,"Incrível atendimento.
"
4212,4212,26,3,"Excelente atendimento.
"
4213,4213,29,5,"Maravilhosa serviços.
"
4214,4214,30,5,"Maravilhosa infraestrutura.
"
4215,4215,27,2,"Incrível atendimento.
"
4216,4216,36,1,"Confortável infraestrutura.
"
4217,4217,23,4,"Maravilhosa localização.
"
4218,4218,29,5,"Ótima atendimento.
"
4219,4219,38,2,"Incrível localização.
"
422,422,4,1,"Excelente atendimento.
"
4220,4220,21,4,"Ótima atendimento.
"
4221,4221,15,3,"Agradável serviços.
"
4222,4222,32,1,"Maravilhosa atendimento.
"
4223,4223,27,1,"Agradável localização.
"
4224,4224,27,2,"Maravilhosa serviços.
"
4225,4225,32,5,"Confortável serviços.
"
4226,4226,34,3,"Maravilhosa localização.
"
4227,4227,30,1,"Maravilhosa infraestrutura.
"
4228,4228,31,2,"Maravilhosa limpeza.
"
4229,4229,19,4,"Incrível infraestrutura.
"
423,423,1,2,"Incrível localização.
"
4230,4230,36,3,"Incrível infraestrutura.
"
4231,4231,25,5,"Incrível localização.
"
4232,4232,21,1,"Confortável atendimento.
"
4233,4233,34,1,"Confortável infraestrutura.
"
4234,4234,32,2,"Maravilhosa serviços.
"
4235,4235,30,3,"Agradável atendimento.
"
4236,4236,32,2,"Excelente atendimento.
"
4237,4237,29,5,"Confortável infraestrutura.
"
4238,4238,26,3,"Agradável atendimento.
"
4239,4239,30,1,"Incrível atendimento.
"
424,424,2,1,"Ótima localização.
"
4240,4240,37,1,"Ótima localização.
"
4241,4241,17,4,"Maravilhosa infraestrutura.
"
4242,4242,33,1,"Ótima infraestrutura.
"
4243,4243,32,3,"Excelente localização.
"
4244,4244,29,4,"Ótima localização.
"
4245,4245,31,5,"Maravilhosa limpeza.
"
4246,4246,27,1,"Ótima infraestrutura.
"
4247,4247,24,5,"Incrível atendimento.
"
4248,4248,29,1,"Ótima atendimento.
"
4249,4249,33,3,"Incrível serviços.
"
425,425,6,2,"Maravilhosa atendimento.
"
4250,4250,6,3,"Excelente serviços.
"
4251,4251,31,4,"Confortável serviços.
"
4252,4252,31,3,"Confortável limpeza.
"
4253,4253,16,5,"Incrível limpeza.
"
4254,4254,12,2,"Confortável limpeza.
"
4255,4255,22,4,"Incrível infraestrutura.
"
4256,4256,33,2,"Incrível limpeza.
"
4257,4257,17,5,"Incrível serviços.
"
4258,4258,31,5,"Incrível localização.
"
4259,4259,30,3,"Maravilhosa infraestrutura.
"
426,426,6,2,"Agradável serviços.
"
4260,4260,29,5,"Maravilhosa infraestrutura.
"
4261,4261,29,5,"Ótima serviços.
"
4262,4262,29,2,"Incrível atendimento.
"
4263,4263,36,3,"Agradável serviços.
"
4264,4264,19,4,"Confortável atendimento.
"
4265,4265,25,3,"Ótima atendimento.
"
4266,4266,33,1,"Confortável serviços.
"
4267,4267,30,4,"Excelente atendimento.
"
4268,4268,32,5,"Ótima infraestrutura.
"
4269,4269,35,2,"Maravilhosa localização.
"
427,427,2,2,"Agradável limpeza.
"
4270,4270,31,2,"Ótima localização.
"
4271,4271,18,1,"Incrível atendimento.
"
4272,4272,22,4,"Maravilhosa infraestrutura.
"
4273,4273,29,5,"Confortável serviços.
"
4274,4274,34,1,"Confortável infraestrutura.
"
4275,4275,31,2,"Incrível limpeza.
"
4276,4276,36,4,"Confortável serviços.
"
4277,4277,31,4,"Incrível serviços.
"
4278,4278,19,5,"Ótima serviços.
"
4279,4279,24,5,"Excelente localização.
"
428,428,7,1,"Confortável serviços.
"
4280,4280,26,4,"Confortável infraestrutura.
"
4281,4281,33,1,"Incrível infraestrutura.
"
4282,4282,22,1,"Agradável atendimento.
"
4283,4283,34,2,"Excelente infraestrutura.
"
4284,4284,32,4,"Incrível limpeza.
"
4285,4285,35,2,"Maravilhosa localização.
"
4286,4286,26,2,"Maravilhosa serviços.
"
4287,4287,29,2,"Excelente serviços.
"
4288,4288,34,5,"Ótima limpeza.
"
4289,4289,13,2,"Maravilhosa serviços.
"
429,429,5,4,"Maravilhosa localização.
"
4290,4290,23,4,"Excelente limpeza.
"
4291,4291,32,4,"Ótima localização.
"
4292,4292,31,4,"Incrível atendimento.
"
4293,4293,32,4,"Confortável infraestrutura.
"
4294,4294,33,4,"Maravilhosa limpeza.
"
4295,4295,25,2,"Ótima serviços.
"
4296,4296,32,3,"Maravilhosa limpeza.
"
4297,4297,33,4,"Agradável atendimento.
"
4298,4298,24,2,"Agradável localização.
"
4299,4299,32,5,"Agradável serviços.
"
43,43,2,5,"Excelente localização.
"
430,430,5,1,"Ótima localização.
"
4300,4300,31,2,"Confortável infraestrutura.
"
4301,4301,15,5,"Ótima localização.
"
4302,4302,32,4,"Incrível serviços.
"
4303,4303,27,5,"Agradável infraestrutura.
"
4304,4304,27,5,"Ótima atendimento.
"
4305,4305,31,1,"Excelente infraestrutura.
"
4306,4306,18,3,"Excelente localização.
"
4307,4307,29,1,"Maravilhosa serviços.
"
4308,4308,35,5,"Incrível serviços.
"
4309,4309,28,4,"Agradável localização.
"
431,431,5,5,"Maravilhosa localização.
"
4310,4310,32,3,"Excelente limpeza.
"
4311,4311,30,3,"Ótima serviços.
"
4312,4312,28,1,"Ótima serviços.
"
4313,4313,26,4,"Agradável limpeza.
"
4314,4314,26,4,"Ótima atendimento.
"
4315,4315,32,2,"Agradável atendimento.
"
4316,4316,26,5,"Incrível serviços.
"
4317,4317,36,5,"Excelente localização.
"
4318,4318,20,5,"Agradável limpeza.
"
4319,4319,28,3,"Confortável localização.
"
432,432,4,4,"Maravilhosa infraestrutura.
"
4320,4320,19,5,"Confortável infraestrutura.
"
4321,4321,20,1,"Excelente localização.
"
4322,4322,38,2,"Agradável limpeza.
"
4323,4323,22,4,"Excelente localização.
"
4324,4324,37,3,"Maravilhosa atendimento.
"
4325,4325,32,2,"Agradável localização.
"
4326,4326,33,3,"Excelente localização.
"
4327,4327,36,3,"Confortável localização.
"
4328,4328,27,1,"Excelente atendimento.
"
4329,4329,28,4,"Confortável atendimento.
"
433,433,6,3,"Incrível infraestrutura.
"
4330,4330,31,2,"Excelente atendimento.
"
4331,4331,25,3,"Agradável infraestrutura.
"
4332,4332,22,3,"Maravilhosa localização.
"
4333,4333,24,1,"Maravilhosa infraestrutura.
"
4334,4334,5,5,"Maravilhosa serviços.
"
4335,4335,23,5,"Confortável serviços.
"
4336,4336,26,4,"Maravilhosa localização.
"
4337,4337,35,2,"Incrível localização.
"
4338,4338,24,4,"Confortável atendimento.
"
4339,4339,30,2,"Maravilhosa localização.
"
434,434,3,4,"Ótima atendimento.
"
4340,4340,32,3,"Agradável limpeza.
"
4341,4341,31,5,"Ótima localização.
"
4342,4342,34,4,"Maravilhosa serviços.
"
4343,4343,28,4,"Confortável localização.
"
4344,4344,20,3,"Ótima infraestrutura.
"
4345,4345,37,4,"Excelente atendimento.
"
4346,4346,18,5,"Maravilhosa infraestrutura.
"
4347,4347,31,1,"Excelente limpeza.
"
4348,4348,26,3,"Excelente serviços.
"
4349,4349,27,5,"Maravilhosa atendimento.
"
435,435,1,1,"Incrível atendimento.
"
4350,4350,27,2,"Confortável infraestrutura.
"
4351,4351,21,2,"Ótima atendimento.
"
4352,4352,25,3,"Incrível atendimento.
"
4353,4353,9,3,"Excelente infraestrutura.
"
4354,4354,36,3,"Agradável atendimento.
"
4355,4355,27,2,"Excelente atendimento.
"
4356,4356,30,2,"Excelente infraestrutura.
"
4357,4357,26,2,"Incrível serviços.
"
4358,4358,38,1,"Ótima atendimento.
"
4359,4359,33,1,"Incrível localização.
"
436,436,8,2,"Maravilhosa infraestrutura.
"
4360,4360,31,4,"Agradável atendimento.
"
4361,4361,30,1,"Maravilhosa limpeza.
"
4362,4362,6,4,"Agradável infraestrutura.
"
4363,4363,38,1,"Agradável limpeza.
"
4364,4364,12,3,"Agradável serviços.
"
4365,4365,28,1,"Excelente atendimento.
"
4366,4366,41,2,"Ótima infraestrutura.
"
4367,4367,27,1,"Excelente infraestrutura.
"
4368,4368,36,3,"Ótima limpeza.
"
4369,4369,33,3,"Agradável infraestrutura.
"
437,437,2,3,"Confortável infraestrutura.
"
4370,4370,39,3,"Agradável serviços.
"
4371,4371,40,5,"Maravilhosa localização.
"
4372,4372,34,1,"Excelente localização.
"
4373,4373,30,3,"Ótima atendimento.
"
4374,4374,8,4,"Excelente serviços.
"
4375,4375,15,3,"Maravilhosa serviços.
"
4376,4376,34,1,"Excelente infraestrutura.
"
4377,4377,33,5,"Confortável infraestrutura.
"
4378,4378,34,2,"Incrível limpeza.
"
4379,4379,22,2,"Confortável localização.
"
438,438,6,1,"Agradável infraestrutura.
"
4380,4380,28,1,"Agradável infraestrutura.
"
4381,4381,36,1,"Agradável atendimento.
"
4382,4382,18,5,"Agradável atendimento.
"
4383,4383,36,2,"Excelente atendimento.
"
4384,4384,32,2,"Maravilhosa infraestrutura.
"
4385,4385,34,2,"Agradável localização.
"
4386,4386,33,1,"Ótima infraestrutura.
"
4387,4387,27,4,"Maravilhosa localização.
"
4388,4388,34,5,"Confortável infraestrutura.
"
4389,4389,34,2,"Ótima localização.
"
439,439,4,2,"Maravilhosa limpeza.
"
4390,4390,41,5,"Ótima limpeza.
"
4391,4391,36,1,"Maravilhosa limpeza.
"
4392,4392,22,5,"Maravilhosa limpeza.
"
4393,4393,23,1,"Maravilhosa infraestrutura.
"
4394,4394,25,5,"Maravilhosa localização.
"
4395,4395,30,4,"Maravilhosa limpeza.
"
4396,4396,31,2,"Maravilhosa serviços.
"
4397,4397,13,2,"Excelente atendimento.
"
4398,4398,33,4,"Maravilhosa serviços.
"
4399,4399,6,1,"Maravilhosa atendimento.
"
44,44,2,3,"Maravilhosa serviços.
"
440,440,4,3,"Agradável serviços.
"
4400,4400,2,3,"Incrível atendimento.
"
4401,4401,24,3,"Maravilhosa infraestrutura.
"
4402,4402,10,4,"Excelente atendimento.
"
4403,4403,30,4,"Ótima serviços.
"
4404,4404,29,5,"Incrível limpeza.
"
4405,4405,20,1,"Agradável infraestrutura.
"
4406,4406,39,1,"Excelente localização.
"
4407,4407,31,3,"Maravilhosa infraestrutura.
"
4408,4408,31,1,"Maravilhosa localização.
"
4409,4409,32,5,"Maravilhosa localização.
"
441,441,3,3,"Ótima atendimento.
"
4410,4410,11,5,"Ótima limpeza.
"
4411,4411,33,3,"Incrível infraestrutura.
"
4412,4412,10,5,"Ótima serviços.
"
4413,4413,34,5,"Ótima limpeza.
"
4414,4414,28,4,"Agradável atendimento.
"
4415,4415,11,5,"Incrível localização.
"
4416,4416,22,3,"Ótima serviços.
"
4417,4417,9,1,"Agradável infraestrutura.
"
4418,4418,25,4,"Maravilhosa atendimento.
"
4419,4419,1,3,"Excelente limpeza.
"
442,442,5,3,"Incrível serviços.
"
4420,4420,28,5,"Maravilhosa limpeza.
"
4421,4421,27,5,"Ótima serviços.
"
4422,4422,33,2,"Confortável atendimento.
"
4423,4423,27,4,"Incrível serviços.
"
4424,4424,37,4,"Agradável serviços.
"
4425,4425,3,5,"Incrível serviços.
"
4426,4426,28,4,"Incrível atendimento.
"
4427,4427,33,1,"Incrível localização.
"
4428,4428,29,1,"Agradável infraestrutura.
"
4429,4429,29,4,"Confortável atendimento.
"
443,443,3,5,"Incrível atendimento.
"
4430,4430,34,5,"Agradável localização.
"
4431,4431,27,4,"Ótima serviços.
"
4432,4432,40,5,"Ótima limpeza.
"
4433,4433,28,3,"Ótima serviços.
"
4434,4434,29,1,"Ótima limpeza.
"
4435,4435,24,2,"Ótima localização.
"
4436,4436,36,1,"Maravilhosa serviços.
"
4437,4437,35,1,"Agradável infraestrutura.
"
4438,4438,31,5,"Maravilhosa limpeza.
"
4439,4439,19,3,"Agradável limpeza.
"
444,444,6,2,"Ótima infraestrutura.
"
4440,4440,23,1,"Agradável infraestrutura.
"
4441,4441,37,1,"Ótima limpeza.
"
4442,4442,32,1,"Ótima infraestrutura.
"
4443,4443,24,5,"Agradável serviços.
"
4444,4444,23,5,"Confortável limpeza.
"
4445,4445,3,5,"Excelente limpeza.
"
4446,4446,27,2,"Agradável limpeza.
"
4447,4447,27,2,"Confortável localização.
"
4448,4448,40,2,"Ótima localização.
"
4449,4449,26,4,"Excelente serviços.
"
445,445,8,4,"Maravilhosa atendimento.
"
4450,4450,26,3,"Excelente infraestrutura.
"
4451,4451,32,4,"Maravilhosa localização.
"
4452,4452,30,1,"Ótima atendimento.
"
4453,4453,32,1,"Confortável localização.
"
4454,4454,27,2,"Ótima serviços.
"
4455,4455,21,2,"Incrível infraestrutura.
"
4456,4456,20,5,"Confortável infraestrutura.
"
4457,4457,30,4,"Confortável serviços.
"
4458,4458,34,5,"Confortável atendimento.
"
4459,4459,27,5,"Incrível serviços.
"
446,446,5,5,"Agradável localização.
"
4460,4460,37,3,"Ótima serviços.
"
4461,4461,33,1,"Excelente serviços.
"
4462,4462,28,3,"Confortável infraestrutura.
"
4463,4463,39,1,"Agradável serviços.
"
4464,4464,25,4,"Maravilhosa atendimento.
"
4465,4465,25,3,"Confortável limpeza.
"
4466,4466,32,4,"Incrível atendimento.
"
4467,4467,30,4,"Maravilhosa serviços.
"
4468,4468,35,1,"Maravilhosa infraestrutura.
"
4469,4469,32,2,"Ótima localização.
"
447,447,5,5,"Incrível serviços.
"
4470,4470,35,1,"Ótima infraestrutura.
"
4471,4471,27,5,"Confortável atendimento.
"
4472,4472,7,2,"Ótima serviços.
"
4473,4473,14,2,"Incrível infraestrutura.
"
4474,4474,19,5,"Ótima infraestrutura.
"
4475,4475,35,4,"Maravilhosa localização.
"
4476,4476,27,2,"Maravilhosa localização.
"
4477,4477,31,3,"Confortável limpeza.
"
4478,4478,23,5,"Ótima infraestrutura.
"
4479,4479,31,5,"Excelente localização.
"
448,448,2,2,"Maravilhosa limpeza.
"
4480,4480,30,2,"Incrível serviços.
"
4481,4481,24,3,"Maravilhosa localização.
"
4482,4482,30,5,"Maravilhosa infraestrutura.
"
4483,4483,24,4,"Agradável localização.
"
4484,4484,32,4,"Ótima atendimento.
"
4485,4485,26,1,"Maravilhosa serviços.
"
4486,4486,34,1,"Ótima localização.
"
4487,4487,28,4,"Incrível infraestrutura.
"
4488,4488,32,5,"Confortável localização.
"
4489,4489,33,4,"Excelente limpeza.
"
449,449,4,5,"Excelente atendimento.
"
4490,4490,18,3,"Confortável atendimento.
"
4491,4491,31,3,"Agradável limpeza.
"
4492,4492,34,3,"Excelente localização.
"
4493,4493,31,3,"Confortável infraestrutura.
"
4494,4494,26,2,"Excelente serviços.
"
4495,4495,30,2,"Confortável serviços.
"
4496,4496,30,1,"Confortável limpeza.
"
4497,4497,33,2,"Maravilhosa infraestrutura.
"
4498,4498,33,5,"Incrível limpeza.
"
4499,4499,33,4,"Agradável serviços.
"
45,45,1,1,"Confortável limpeza.
"
450,450,4,2,"Excelente infraestrutura.
"
4500,4500,29,5,"Ótima atendimento.
"
4501,4501,26,2,"Maravilhosa infraestrutura.
"
4502,4502,30,4,"Incrível atendimento.
"
4503,4503,35,2,"Incrível limpeza.
"
4504,4504,25,5,"Confortável limpeza.
"
4505,4505,25,2,"Incrível limpeza.
"
4506,4506,23,4,"Ótima infraestrutura.
"
4507,4507,24,1,"Maravilhosa limpeza.
"
4508,4508,25,2,"Excelente infraestrutura.
"
4509,4509,28,4,"Maravilhosa limpeza.
"
451,451,5,4,"Incrível limpeza.
"
4510,4510,24,4,"Agradável localização.
"
4511,4511,33,1,"Maravilhosa localização.
"
4512,4512,33,3,"Agradável serviços.
"
4513,4513,25,5,"Incrível serviços.
"
4514,4514,35,5,"Excelente atendimento.
"
4515,4515,33,4,"Agradável limpeza.
"
4516,4516,26,1,"Maravilhosa localização.
"
4517,4517,32,5,"Excelente limpeza.
"
4518,4518,34,5,"Agradável serviços.
"
4519,4519,40,3,"Incrível serviços.
"
452,452,4,4,"Incrível serviços.
"
4520,4520,23,4,"Excelente serviços.
"
4521,4521,13,4,"Maravilhosa infraestrutura.
"
4522,4522,31,5,"Maravilhosa atendimento.
"
4523,4523,29,1,"Agradável atendimento.
"
4524,4524,30,5,"Incrível localização.
"
